"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V650","2020-05-27 01:00:00","28.000","130.000","3.200","25.300","0.990","1008.000","","0.500","-99.000","-99.000","-99.000","25.300","","25.000",""
"C0R830","2020-05-27 01:00:00","383.000","266.000","0.800","23.300","0.990","966.200","","10.500","-99.000","-99.000","-99.000","23.300","","22.800",""
"C0H9C0","2020-05-27 01:00:00","3402.000","308.000","1.000","8.100","1.000","679.000","","0.000","-99.000","-99.000","-99.000","8.100","","7.600",""
"C0U780","2020-05-27 01:00:00","15.000","208.000","1.000","25.500","0.990","1007.500","","0.000","-99.000","-99.000","-99.000","25.800","","25.300",""
"C0U760","2020-05-27 01:00:00","22.000","0.000","0.000","24.400","0.990","1007.500","","0.500","-99.000","-99.000","-99.000","24.500","","24.400",""
"C0X290","2020-05-27 01:00:00","10.000","131.000","3.300","26.100","0.960","1007.600","","0.000","-99.000","-99.000","-99.000","26.200","","26.000",""
"C0E830","2020-05-27 01:00:00","37.000","178.000","3.000","26.000","0.920","1003.700","","0.000","-99.000","-99.000","-99.000","26.000","","25.700",""
"C0K330","2020-05-27 01:00:00","38.000","160.000","1.000","25.100","0.950","1004.300","","0.000","-99.000","-99.000","-99.000","25.100","","24.800",""
"C0M660","2020-05-27 01:00:00","40.000","180.000","2.100","25.000","0.970","1004.900","","0.000","-99.000","-99.000","-99.000","25.000","","25.000",""
"C0D580","2020-05-27 01:00:00","120.000","0.000","0.000","23.700","0.990","994.700","","0.000","-99.000","-99.000","-99.000","24.100","","23.700",""
"C0R640","2020-05-27 01:00:00","21.000","118.000","1.500","25.600","0.990","1007.300","","4.500","-99.000","-99.000","-99.000","25.600","","25.400",""
"C0E810","2020-05-27 01:00:00","53.000","200.000","1.600","24.800","0.990","1002.300","","0.000","-99.000","-99.000","-99.000","24.800","","24.400",""
"C0G830","2020-05-27 01:00:00","27.000","157.000","1.100","25.700","1.000","1005.000","","0.500","-99.000","-99.000","-99.000","25.700","","25.700",""
"C0A550","2020-05-27 01:00:00","422.000","0.000","0.000","22.900","1.000","963.000","","0.000","-99.000","-99.000","-99.000","23.000","","22.900",""
"C0G750","2020-05-27 01:00:00","31.000","140.000","0.700","24.600","0.960","1006.100","","-99.000","-99.000","-99.000","-99.000","24.600","","24.300",""
"C0Z270","2020-05-27 01:00:00","343.000","219.000","0.800","23.300","0.990","971.100","","0.000","-99.000","-99.000","-99.000","23.600","","23.300",""
"C0UA30","2020-05-27 01:00:00","1397.000","229.000","0.800","18.100","0.990","859.500","","1.500","-99.000","-99.000","-99.000","18.500","","18.000",""
"C0I080","2020-05-27 01:00:00","536.000","0.000","0.000","21.400","0.980","952.600","","0.500","-99.000","-99.000","-99.000","21.700","","21.400",""
"C0UA00","2020-05-27 01:00:00","392.000","266.000","0.500","22.700","0.980","966.700","","0.500","-99.000","-99.000","-99.000","22.900","","22.600",""
"C0AD40","2020-05-27 01:00:00","32.000","0.000","0.000","24.900","0.950","1005.100","","0.000","-99.000","-99.000","-99.000","25.300","","24.900",""
"C0G900","2020-05-27 01:00:00","20.000","207.000","2.700","26.200","0.930","1005.500","","0.000","-99.000","-99.000","-99.000","26.300","","26.100",""
"C0S660","2020-05-27 01:00:00","794.000","190.000","0.700","20.100","0.990","924.300","","1.500","-99.000","-99.000","-99.000","20.400","","20.100",""
"C0M640","2020-05-27 01:00:00","155.000","134.000","1.000","23.900","0.970","991.600","","3.000","-99.000","-99.000","-99.000","24.600","","23.900",""
"C0R660","2020-05-27 01:00:00","20.000","119.000","0.400","25.400","0.980","1008.200","","7.500","-99.000","-99.000","-99.000","25.400","","25.200",""
"C0UA10","2020-05-27 01:00:00","1711.000","344.000","0.500","15.300","1.000","831.200","","0.000","-99.000","-99.000","-99.000","15.700","","15.300",""
"C0V770","2020-05-27 01:00:00","26.000","136.000","1.700","24.500","0.980","1006.500","","6.500","-99.000","-99.000","-99.000","24.800","","24.500",""
"C0E730","2020-05-27 01:00:00","26.000","130.000","1.200","25.300","0.910","1003.800","","0.000","-99.000","-99.000","-99.000","26.100","","25.300",""
"C0V810","2020-05-27 01:00:00","32.000","136.000","1.900","25.400","0.960","1004.800","","-99.000","-99.000","-99.000","-99.000","25.600","","25.300",""
"C0Z100","2020-05-27 01:00:00","36.000","0.000","0.000","24.600","0.990","1006.100","","0.500","-99.000","-99.000","-99.000","24.900","","24.600",""
"C0U710","2020-05-27 01:00:00","1942.000","0.000","0.100","14.400","0.990","807.700","","1.000","-99.000","-99.000","-99.000","15.300","","14.400",""
"C0SA30","2020-05-27 01:00:00","92.000","295.000","1.500","24.800","0.970","999.500","","3.000","-99.000","-99.000","-99.000","25.100","","24.800",""
"C0V500","2020-05-27 01:00:00","6.000","0.000","0.000","25.700","0.990","1008.600","","19.500","-99.000","-99.000","-99.000","25.700","","25.600",""
"CM0160","2020-05-27 01:00:00","159.000","9.000","0.300","24.100","0.990","992.300","","0.000","-99.000","-99.000","-99.000","24.200","","24.100",""
"C0V350","2020-05-27 01:00:00","36.000","119.000","0.400","25.300","0.960","1006.700","","14.500","-99.000","-99.000","-99.000","25.300","","24.800",""
"C0W120","2020-05-27 01:00:00","58.000","191.000","5.400","25.100","0.960","1002.100","","0.000","-99.000","-99.000","-99.000","25.300","","25.100",""
"C0R470","2020-05-27 01:00:00","103.000","341.000","1.200","25.600","0.990","998.600","","0.000","-99.000","-99.000","-99.000","25.700","","25.400",""
"C0M770","2020-05-27 01:00:00","164.000","156.000","1.200","23.700","1.000","990.000","","0.000","-99.000","-99.000","-99.000","24.100","","23.700",""
"C0S930","2020-05-27 01:00:00","248.000","231.000","1.200","24.400","0.940","981.900","","3.000","-99.000","-99.000","-99.000","24.700","","24.300",""
"C0F9Y0","2020-05-27 01:00:00","3313.000","259.000","2.800","9.100","0.890","687.100","","0.000","8.900","220.000","","9.900","","8.500",""
"C0E790","2020-05-27 01:00:00","344.000","237.000","0.600","22.900","1.000","969.700","","0.000","-99.000","-99.000","-99.000","23.400","","22.900",""
"C0O810","2020-05-27 01:00:00","161.000","99.000","0.300","24.500","0.990","992.300","","3.000","-99.000","-99.000","-99.000","24.500","","24.400",""
"C0R520","2020-05-27 01:00:00","18.000","116.000","1.000","25.600","0.980","1008.000","","4.500","-99.000","-99.000","-99.000","25.700","","25.500",""
"C0G880","2020-05-27 01:00:00","92.000","118.000","1.000","24.300","0.940","998.600","","0.000","-99.000","-99.000","-99.000","24.500","","24.300",""
"C0R260","2020-05-27 01:00:00","76.000","0.000","0.000","24.900","0.990","1001.000","","9.000","-99.000","-99.000","-99.000","25.300","","24.900",""
"C0U950","2020-05-27 01:00:00","1012.000","158.000","4.700","20.200","1.000","900.300","","0.000","-99.000","-99.000","-99.000","20.400","","20.000",""
"C0O860","2020-05-27 01:00:00","38.000","87.000","2.000","25.000","0.990","1004.300","","0.500","-99.000","-99.000","-99.000","25.200","","25.000",""
"C0R320","2020-05-27 01:00:00","7.000","330.000","1.200","25.500","0.970","1009.100","","11.000","-99.000","-99.000","-99.000","25.700","","25.500",""
"C0S980","2020-05-27 01:00:00","901.000","266.000","2.600","21.000","1.000","910.400","","4.000","-99.000","-99.000","-99.000","21.000","","20.900",""
"C0X110","2020-05-27 01:00:00","20.000","117.000","1.300","25.800","0.990","1007.100","","0.500","-99.000","-99.000","-99.000","25.800","","25.700",""
"C0V310","2020-05-27 01:00:00","46.000","0.000","0.000","25.500","1.000","1003.600","","0.000","-99.000","-99.000","-99.000","25.500","","25.500",""
"C0G620","2020-05-27 01:00:00","110.000","178.000","1.000","24.900","0.990","996.100","","0.000","-99.000","-99.000","-99.000","24.900","","24.800",""
"C0AD50","2020-05-27 01:00:00","84.000","130.000","0.900","25.500","1.000","999.700","","0.000","-99.000","-99.000","-99.000","25.900","","25.500",""
"C0A9A0","2020-05-27 01:00:00","24.000","323.000","0.500","27.600","-99.000","1005.800","","0.000","-99.000","-99.000","-99.000","27.700","","27.600",""
"C0S760","2020-05-27 01:00:00","1621.000","0.000","0.000","17.600","0.910","838.000","","2.500","-99.000","-99.000","-99.000","17.600","","16.900",""
"C0X160","2020-05-27 01:00:00","26.000","68.000","1.100","25.800","1.000","1005.800","","0.000","-99.000","-99.000","-99.000","25.800","","25.400",""
"C0C490","2020-05-27 01:00:00","157.000","102.000","0.300","25.700","0.900","990.400","","0.000","-99.000","-99.000","-99.000","25.700","","25.500",""
"C0AD30","2020-05-27 01:00:00","20.000","0.000","0.000","28.300","0.770","1004.500","","0.000","-99.000","-99.000","-99.000","28.500","","28.200",""
"C0E850","2020-05-27 01:00:00","104.000","0.000","0.000","24.200","0.920","996.100","","0.000","-99.000","-99.000","-99.000","24.600","","23.900",""
"C0T9B0","2020-05-27 01:00:00","558.000","282.000","1.000","22.300","0.990","947.900","","0.000","-99.000","-99.000","-99.000","22.500","","22.000",""
"C0G650","2020-05-27 01:00:00","34.000","0.000","0.000","25.300","0.990","1004.500","","0.000","-99.000","-99.000","-99.000","25.700","","25.300",""
"C0K580","2020-05-27 01:00:00","26.000","157.000","0.900","25.100","0.990","1007.200","","0.000","-99.000","-99.000","-99.000","25.100","","24.900",""
"C0X050","2020-05-27 01:00:00","25.000","150.000","1.700","24.700","0.990","1005.100","","0.000","-99.000","-99.000","-99.000","24.800","","24.600",""
"C0AC70","2020-05-27 01:00:00","71.000","159.000","0.300","26.400","0.880","1000.800","","0.000","-99.000","-99.000","-99.000","26.900","","26.400",""
"C0W110","2020-05-27 01:00:00","16.000","44.000","3.000","23.100","0.870","1008.400","","0.000","10.600","37.000","","23.300","","23.100",""
"C0R670","2020-05-27 01:00:00","26.000","76.000","1.100","25.200","0.960","1007.800","","13.000","-99.000","-99.000","-99.000","25.200","","25.000",""
"C0X120","2020-05-27 01:00:00","28.000","124.000","2.800","25.500","0.940","1007.000","","0.000","-99.000","-99.000","-99.000","25.800","","25.500",""
"C0R100","2020-05-27 01:00:00","1006.000","294.000","0.600","19.900","0.990","901.600","","0.000","-99.000","-99.000","-99.000","19.900","","19.700",""
"C0R740","2020-05-27 01:00:00","58.000","142.000","1.600","24.900","0.970","1003.600","","19.000","-99.000","-99.000","-99.000","25.000","","24.800",""
"C0C700","2020-05-27 01:00:00","151.000","115.000","0.500","26.000","0.880","991.700","","0.000","-99.000","-99.000","-99.000","26.100","","26.000",""
"C0W130","2020-05-27 01:00:00","18.000","199.000","3.900","26.000","0.960","1005.100","","0.000","-99.000","-99.000","-99.000","26.000","","25.900",""
"C0F9R0","2020-05-27 01:00:00","20.000","192.000","1.800","25.400","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","25.500","","25.400",""
"C0V660","2020-05-27 01:00:00","25.000","125.000","1.600","25.600","0.980","1006.800","","-99.000","-99.000","-99.000","-99.000","25.700","","25.300",""
"C0G780","2020-05-27 01:00:00","27.000","181.000","0.800","25.500","0.990","1005.500","","0.000","-99.000","-99.000","-99.000","25.800","","25.500",""
"C0C590","2020-05-27 01:00:00","72.000","221.000","2.000","25.900","0.910","999.300","","0.000","-99.000","-99.000","-99.000","26.200","","25.900",""
"C0I520","2020-05-27 01:00:00","3860.000","-99.000","-99.000","6.000","0.910","643.000","","-99.000","-99.000","-99.000","-99.000","6.700","","6.000",""
"C0M790","2020-05-27 01:00:00","15.000","174.000","1.300","24.800","0.950","1006.100","","0.000","-99.000","-99.000","-99.000","25.000","","24.800",""
"C0R130","2020-05-27 01:00:00","1040.000","88.000","1.700","20.000","0.990","895.600","","11.000","-99.000","-99.000","-99.000","20.200","","20.000",""
"C0X170","2020-05-27 01:00:00","50.000","115.000","1.500","26.000","0.990","1003.100","","0.000","-99.000","-99.000","-99.000","26.000","","25.800",""
"C0K291","2020-05-27 01:00:00","8.000","152.000","1.900","25.700","0.980","1008.200","","0.000","-99.000","-99.000","-99.000","25.700","","25.400",""
"C0D480","2020-05-27 01:00:00","223.000","0.000","0.000","23.800","0.980","982.500","","0.000","-99.000","-99.000","-99.000","24.200","","23.800",""
"C0F0C0","2020-05-27 01:00:00","983.000","193.000","0.500","19.900","0.990","901.600","","0.000","-99.000","-99.000","-99.000","19.900","","19.500",""
"C0U860","2020-05-27 01:00:00","5.000","0.000","0.000","25.500","1.000","1007.800","","0.000","-99.000","-99.000","-99.000","25.700","","25.500",""
"C0UA50","2020-05-27 01:00:00","808.000","159.000","1.500","21.600","1.000","920.500","","0.500","-99.000","-99.000","-99.000","21.700","","21.600",""
"C0X320","2020-05-27 01:00:00","30.000","143.000","4.500","24.400","0.940","1004.800","","0.000","-99.000","-99.000","-99.000","24.400","","24.300",""
"C0T960","2020-05-27 01:00:00","120.000","0.000","0.100","24.400","0.990","995.600","","0.000","-99.000","-99.000","-99.000","24.400","","24.300",""
"C0SA80","2020-05-27 01:00:00","136.000","276.000","0.500","24.300","0.980","993.700","","6.000","-99.000","-99.000","-99.000","24.500","","24.300",""
"C0E780","2020-05-27 01:00:00","160.000","229.000","1.700","25.400","0.910","990.000","","0.000","-99.000","-99.000","-99.000","25.400","","25.200",""
"C0F9Q0","2020-05-27 01:00:00","149.000","169.000","1.400","25.300","1.000","990.600","","0.000","-99.000","-99.000","-99.000","25.300","","25.200",""
"C0F9X0","2020-05-27 01:00:00","166.000","196.000","2.400","-99.000","0.990","990.100","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F0D0","2020-05-27 01:00:00","3171.000","222.000","1.300","9.500","0.940","698.600","","0.500","-99.000","-99.000","-99.000","9.500","","8.300",""
"C0S730","2020-05-27 01:00:00","110.000","0.000","0.100","25.900","0.980","996.600","","0.500","-99.000","-99.000","-99.000","25.900","","25.700",""
"C0T790","2020-05-27 01:00:00","2830.000","278.000","1.100","11.200","1.000","727.300","","0.000","-99.000","-99.000","-99.000","11.500","","11.200",""
"C0V750","2020-05-27 01:00:00","50.000","145.000","1.600","26.200","1.000","1004.700","","0.000","-99.000","-99.000","-99.000","26.200","","25.800",""
"C0K530","2020-05-27 01:00:00","12.000","169.000","2.000","25.400","0.950","1007.400","","0.000","-99.000","-99.000","-99.000","25.400","","25.000",""
"C0M780","2020-05-27 01:00:00","30.000","162.000","1.100","25.000","0.990","1005.800","","0.500","-99.000","-99.000","-99.000","25.100","","25.000",""
"C0V360","2020-05-27 01:00:00","94.000","122.000","0.800","24.600","0.990","998.700","","0.000","-99.000","-99.000","-99.000","25.000","","24.600",""
"C0K510","2020-05-27 01:00:00","10.000","158.000","2.100","25.600","0.930","1006.900","","0.000","-99.000","-99.000","-99.000","25.600","","25.400",""
"C0D650","2020-05-27 01:00:00","97.000","214.000","0.700","26.000","0.860","997.200","","0.000","-99.000","-99.000","-99.000","26.100","","25.900",""
"C0V630","2020-05-27 01:00:00","19.000","99.000","0.900","25.700","0.990","1008.000","","0.000","-99.000","-99.000","-99.000","25.700","","25.500",""
"C0U910","2020-05-27 01:00:00","17.000","0.000","0.200","25.300","0.940","1006.500","","0.000","-99.000","-99.000","-99.000","25.500","","25.200",""
"C0U600","2020-05-27 01:00:00","10.000","285.000","0.300","25.000","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","25.000","","24.900",""
"C0G820","2020-05-27 01:00:00","29.000","0.000","0.000","25.500","0.960","1004.800","","0.000","-99.000","-99.000","-99.000","25.500","","25.200",""
"C0R590","2020-05-27 01:00:00","72.000","96.000","1.300","25.100","0.990","1001.500","","0.000","-99.000","-99.000","-99.000","25.100","","25.000",""
"C0A9E0","2020-05-27 01:00:00","26.000","347.000","1.500","27.700","0.790","1006.100","","0.000","-99.000","-99.000","-99.000","28.000","","27.600",""
"C0R480","2020-05-27 01:00:00","57.000","196.000","1.200","25.200","0.980","1002.700","","0.000","-99.000","-99.000","-99.000","25.500","","25.200",""
"C0X300","2020-05-27 01:00:00","70.000","112.000","0.300","24.600","0.980","1000.900","","1.000","-99.000","-99.000","-99.000","24.700","","24.600",""
"C0U970","2020-05-27 01:00:00","7.000","0.000","0.000","25.300","0.990","1008.900","","0.000","-99.000","-99.000","-99.000","25.600","","25.300",""
"C0SA90","2020-05-27 01:00:00","497.000","285.000","1.300","23.200","0.940","953.200","","2.000","-99.000","-99.000","-99.000","23.400","","23.200",""
"C0R750","2020-05-27 01:00:00","551.000","253.000","2.500","22.900","1.000","948.500","","10.500","9.000","237.000","","22.900","","22.700",""
